gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,total_score,average_score,target
0,0,3,0,13,93,98,71,79,82,86,73,585,83.67507110722121,2
1,0,3,0,13,92,79,71,65,99,91,98,595,85.0,6
0,0,1,0,35,98,85,96,88,99,87,90,646,92.28571428571429,1
0,1,10,0,5,56,52,76,95,54,59,85,477,68.14285714285714,7
0,0,3,0,5,50,62,97,90,93,75,80,547,78.14285714285714,16
1,0,1,0,12,96,80,70,83,93,88,69,581,83.02041130531163,6
0,0,1,0,14,94,66,91,81,96,76,72,578,82.6942260954032,13
0,0,2,0,6,74,63,75,64,74,84,82,521,74.51568012344515,16
0,0,2,0,31,82,96,98,96,94,70,82,622,88.90628854552506,8
0,0,2,0,23,92,82,90,94,98,97,73,628,89.82175271578555,11
0,0,5,0,32,80,85,70,68,63,96,66,531,75.93320229150912,0
0,0,1,0,20,89,92,75,85,65,81,69,556,79.42857142857143,9
1,0,3,0,21,67,67,62,80,61,61,82,480,68.57142857142857,4
1,0,4,1,2,95,78,86,82,92,93,86,616,88.0175073843016,16
0,0,5,0,1,86,77,71,95,62,67,80,541,77.28701784348719,3
1,0,5,0,3,78,79,73,96,64,93,85,568,81.14285714285714,4
0,0,2,0,22,96,90,72,73,84,79,85,582,83.19427550855805,12
0,0,3,0,21,80,93,96,75,64,98,93,601,85.96405367016712,10
0,0,3,1,30,89,93,90,79,86,69,61,571,81.59684769817267,4
0,0,1,0,36,86,93,98,99,97,90,90,656,93.78423334484114,1
0,0,1,0,11,89,72,92,99,99,92,64,611,87.36900842323209,13
0,0,1,0,23,83,82,85,63,71,69,75,532,76.02294229698848,15
0,0,6,0,1,89,51,79,93,78,62,93,549,78.56903926055027,7
0,0,7,0,0,93,78,96,76,86,88,91,611,87.36936780487483,3
1,0,3,0,1,78,87,93,86,90,61,64,562,80.40445455534771,4
0,0,5,0,4,85,53,95,76,61,88,82,540,77.14285714285714,7
1,0,0,0,6,91,66,91,62,70,87,90,557,79.57142857142857,16
0,0,2,0,4,86,95,67,63,67,81,89,552,78.87263602595617,3
0,0,5,0,48,95,89,85,90,93,89,95,640,91.4398941324334,1
0,0,2,0,23,92,84,87,94,89,87,86,622,88.98859389517818,1
1,0,7,0,28,93,84,85,94,95,74,83,608,86.85714285714286,1
1,0,2,0,16,86,90,73,77,94,90,65,577,82.56883541657275,6
1,0,3,0,28,89,96,85,91,100,91,91,643,91.85714285714286,1
0,0,5,0,14,73,73,92,84,73,90,75,563,80.50811546030107,2
0,0,5,0,30,86,98,90,89,97,73,93,628,89.74265266858698,1
1,0,2,0,35,92,97,100,91,95,90,95,660,94.28571428571429,10
1,0,1,0,24,88,72,96,97,71,60,61,545,77.85714285714286,5
0,1,1,0,33,91,92,73,97,61,63,71,548,78.28571428571429,15
1,0,3,0,5,53,87,100,84,63,62,95,544,77.71428571428571,16
0,0,1,0,28,89,83,90,81,91,83,69,588,84.13120710241292,0
0,1,4,0,1,49,85,70,90,79,71,67,511,73.0,7
0,0,1,0,11,64,68,69,65,89,74,61,493,70.46942780176292,2
1,0,1,0,8,82,72,61,86,88,81,82,554,79.26880636951992,16
0,0,1,0,27,99,87,67,91,36,76,64,520,74.28571428571429,11
1,0,8,0,14,81,61,79,83,72,95,85,559,79.86495221099352,6
0,0,4,0,26,78,90,82,91,70,60,79,553,79.10530610970837,11
1,0,2,0,30,71,96,78,86,73,92,97,596,85.27886271614669,0
0,0,2,0,21,62,86,93,83,92,96,73,587,83.95042317288942,10
1,0,5,0,14,97,85,63,93,68,94,78,578,82.57142857142857,5
1,0,2,0,14,93,91,91,76,49,93,75,570,81.48329590786219,11
1,0,3,0,14,88,98,64,91,82,95,93,613,87.65829308397323,6
1,0,1,0,16,68,83,74,87,71,86,82,551,78.71428571428571,6
0,0,1,0,32,93,96,92,91,90,81,66,611,87.33563039887729,1
1,0,5,0,0,95,65,76,70,93,71,85,560,80.12313087723307,3
0,1,2,0,18,85,99,86,69,68,98,62,567,81.0,5
0,0,2,0,25,81,62,98,96,96,76,90,604,86.30262220190865,1
0,0,4,0,32,89,83,75,68,92,96,84,590,84.33923037351808,10
0,0,2,0,15,89,75,83,92,64,86,95,587,83.85714285714286,9
0,0,1,0,14,90,73,98,72,69,84,86,572,81.71428571428571,13
0,0,9,0,12,81,72,87,84,97,94,89,604,86.28571428571429,10
0,0,2,0,48,86,86,87,91,86,95,91,625,89.3529692773347,1
1,0,2,0,7,71,88,92,82,85,77,79,577,82.43716311883293,2
1,0,3,0,25,87,99,91,83,78,90,83,614,87.71428571428571,0
0,0,0,0,31,60,88,75,94,87,82,79,565,80.71428571428571,4
0,0,6,0,5,63,62,78,99,90,61,65,520,74.31194259023242,16
1,0,2,0,6,78,85,68,93,71,90,84,574,82.02177852940619,12
0,0,1,0,5,85,71,82,64,79,66,68,518,74.04879643301668,2
1,0,1,1,5,75,91,80,93,74,93,65,571,81.57142857142857,4
0,0,4,0,26,61,64,66,86,97,76,74,526,75.24888778866251,4
1,0,5,1,24,85,85,67,91,75,93,81,577,82.42857142857143,11
0,0,1,0,1,84,72,92,65,72,66,70,524,74.91683171340289,14
1,1,7,0,2,51,98,90,54,77,80,71,521,74.42857142857143,7
0,0,8,0,13,81,72,86,82,96,94,88,602,86.14018827298591,10
1,0,5,0,3,63,73,90,76,74,63,83,524,74.90621620671624,16
0,0,4,0,26,85,94,71,64,65,94,76,551,78.79780734401358,4
0,0,3,0,32,86,86,89,86,94,85,73,602,86.13944012783669,8
1,0,9,0,11,73,97,87,93,77,98,86,612,87.55904268402251,2
0,0,2,0,3,57,67,98,97,68,65,76,531,75.92816647916253,16
0,0,4,0,2,85,87,65,94,80,81,87,581,83.05990191122336,3
0,0,2,0,14,90,84,85,81,62,87,85,578,82.61749179635828,9
1,0,2,0,29,77,87,65,91,71,90,90,571,81.57142857142857,10
1,0,2,0,36,94,100,95,92,95,88,88,652,93.14285714285714,1
0,0,0,0,33,83,60,80,90,83,60,69,527,75.39280432448732,13
0,0,4,0,4,83,67,97,91,89,78,74,581,83.08779757127198,14
0,0,4,0,4,97,82,92,66,85,63,66,554,79.15026408967712,14
0,0,2,0,14,97,71,70,92,68,66,82,548,78.37857714694661,11
1,0,10,0,25,93,92,71,89,91,76,61,573,81.85714285714286,9
1,0,6,0,5,88,99,71,85,82,94,90,609,87.0,4
0,0,5,0,31,77,89,68,72,95,94,88,585,83.68810049662324,10
0,0,3,0,31,80,81,81,88,80,75,82,570,81.5046808574448,8
1,0,3,0,7,85,66,92,63,79,85,83,556,79.49062776650149,16
0,0,4,0,3,75,64,67,76,90,83,73,532,76.04368072310723,4
0,0,1,0,19,76,62,90,82,93,71,61,535,76.42857142857143,11
0,0,2,0,4,50,62,97,90,91,74,79,546,78.04742488747384,16
0,0,7,0,3,88,74,93,83,76,96,83,596,85.2031599620977,14
1,0,6,0,10,90,88,96,84,93,70,96,619,88.51889774242008,2
1,0,2,0,26,95,79,95,62,69,82,94,576,82.28571428571429,11
0,1,6,0,17,90,75,71,64,97,89,88,574,82.0,5
0,0,1,1,42,93,90,93,89,92,93,100,650,92.85714285714286,1
0,0,8,0,12,81,72,87,84,96,94,87,604,86.39544674070628,10
0,0,3,0,35,88,87,97,91,97,87,85,635,90.77083231870269,0
0,0,2,0,48,86,89,88,92,89,92,89,627,89.70195464593105,1
1,0,3,0,9,82,84,93,89,88,76,98,610,87.14285714285714,2
1,0,3,0,35,86,91,92,96,90,96,90,641,91.57142857142857,5
0,0,2,0,7,57,81,95,97,76,89,88,584,83.56782440420601,16
0,0,2,0,30,78,80,67,72,93,97,91,581,83.00691031902817,0
1,1,4,1,3,40,58,57,68,57,99,95,474,67.71428571428571,7
1,0,1,0,35,90,94,98,94,95,91,91,656,93.77718188764106,10
0,0,1,1,25,77,87,97,83,94,84,65,590,84.2871971192472,0
0,0,4,0,20,89,63,80,69,76,64,85,530,75.73570764674797,12
1,0,4,0,28,79,87,98,87,99,94,88,632,90.28571428571429,9
1,0,5,0,12,86,87,72,66,94,78,94,577,82.42857142857143,9
1,1,2,0,48,96,97,98,98,97,96,89,671,95.85714285714286,1
0,0,6,0,21,91,75,96,77,98,64,82,586,83.73356388946253,13
0,0,2,0,3,85,92,92,73,64,73,81,563,80.54099113447243,14
0,0,2,0,26,66,69,85,83,76,80,72,534,76.36181814253095,12
0,0,7,0,4,85,55,74,71,66,50,99,500,71.42857142857143,7
0,0,4,1,21,76,87,63,92,93,87,88,586,83.71428571428571,9
0,0,1,0,1,84,85,96,81,80,70,67,567,81.0,14
1,0,3,0,4,57,71,76,59,58,84,73,478,68.28571428571429,7
0,0,2,0,3,86,75,98,91,77,60,76,565,80.8516167403493,3
0,1,1,1,4,82,69,91,95,82,85,60,564,80.57142857142857,7
1,0,5,0,13,95,67,88,81,89,73,95,592,84.67557981614179,12
1,0,2,0,7,92,74,71,74,92,71,84,562,80.3198108741015,2
0,0,2,0,18,74,67,88,70,81,90,69,542,77.51223192230944,4
1,0,1,0,19,68,96,64,70,74,63,75,510,72.85714285714286,4
0,0,1,0,18,89,64,72,61,75,68,83,512,73.14285714285714,5
1,0,5,0,3,71,74,88,80,89,63,86,551,78.71428571428571,3
1,0,3,0,29,69,66,90,73,82,81,78,543,77.61236303601832,12
0,0,2,0,23,84,84,80,97,87,97,91,620,88.57142857142857,1
1,0,2,0,26,93,100,67,78,72,80,84,574,82.0,4
0,0,5,0,29,77,92,65,62,76,84,100,556,79.42857142857143,0
1,0,4,0,9,82,84,87,63,96,77,63,554,79.23141365289898,2
0,0,3,0,7,68,90,95,92,90,74,80,593,84.71511909056443,12
0,1,1,0,35,85,90,98,92,89,88,95,637,91.0,8
0,0,2,0,12,82,88,88,82,78,78,97,596,85.2544856295852,2
1,0,6,0,16,75,95,84,87,78,82,86,587,83.85714285714286,9
1,0,7,0,8,87,90,91,60,95,67,62,552,78.85714285714286,2
1,0,3,0,3,92,78,74,93,81,70,88,578,82.65618331154953,3
0,0,3,0,28,75,79,70,64,86,98,73,549,78.47058427327167,10
0,0,4,0,7,96,98,67,86,65,68,67,550,78.7054533619835,2
0,0,1,0,20,82,69,86,66,96,92,91,584,83.54600944468447,9
0,0,5,0,33,92,96,86,94,94,93,90,648,92.57593468203416,8
0,0,1,0,9,79,85,87,83,83,81,92,593,84.81753506423405,2
1,0,5,0,35,86,86,100,86,94,87,85,624,89.14285714285714,0
0,0,4,0,3,61,75,89,80,80,61,80,530,75.74712992562894,16
0,0,6,0,29,90,82,83,91,96,73,87,605,86.45664272955547,1
0,0,2,0,4,82,71,97,93,71,60,80,556,79.52393423264404,3
1,0,0,0,2,94,85,90,87,90,82,67,597,85.4020898210656,14
1,0,3,0,27,95,88,85,86,76,78,81,589,84.14285714285714,11
0,0,1,0,34,81,77,99,87,81,65,94,588,84.09128667678614,8
0,0,2,0,20,72,81,79,90,90,90,71,576,82.42707816950029,10
0,0,3,0,24,77,80,89,73,61,86,93,561,80.25592590140255,15
0,0,4,0,30,97,68,96,86,91,68,90,598,85.54878405087155,1
1,1,6,0,6,90,74,92,67,83,73,89,568,81.14285714285714,12
0,0,5,0,27,91,73,75,90,72,78,78,559,79.93300314545401,9
1,0,2,0,7,92,66,88,91,61,84,69,551,78.71428571428571,16
0,0,0,0,3,83,89,94,92,93,89,98,642,91.83328782279226,3
0,0,3,0,30,87,88,77,95,62,65,71,548,78.33571943846033,15
0,0,3,0,15,66,93,88,71,88,76,95,582,83.17832853040683,2
0,0,2,0,25,86,68,65,64,36,69,66,456,65.26010782654762,11
1,0,3,0,31,94,63,98,73,63,98,100,589,84.14285714285714,15
0,0,5,0,3,76,77,98,86,94,93,84,613,87.57142857142857,12
1,0,7,0,30,86,97,97,75,83,94,80,614,87.77831118071293,0
0,0,3,0,4,92,69,93,67,79,84,69,553,79.0,14
0,0,2,0,2,85,91,91,65,70,72,63,539,77.11649051889702,14
1,0,1,0,7,97,92,79,88,92,99,85,632,90.28571428571429,2
0,0,3,0,27,92,86,66,69,100,71,80,564,80.57142857142857,5
0,0,10,0,1,83,93,75,55,82,51,91,530,75.71428571428571,7
0,0,2,0,30,85,80,83,80,81,76,86,574,82.12740052632827,8
1,0,2,0,19,81,68,79,65,62,88,94,538,76.9258025881007,9
1,0,4,0,7,77,95,98,69,60,89,71,559,79.85714285714286,4
0,0,2,0,21,83,81,96,62,66,90,91,569,81.28571428571429,13
1,0,8,0,2,74,59,82,51,91,96,94,547,78.14285714285714,7
0,0,2,0,2,96,73,97,60,65,90,96,580,82.97555010453607,14
1,0,3,0,2,98,96,87,93,79,83,93,632,90.35055318267379,14
0,0,6,0,31,94,87,96,96,83,92,87,639,91.2878835359341,0
0,0,1,0,19,94,69,93,87,94,77,68,584,83.54439069233266,13
1,0,0,0,15,68,83,73,86,70,85,82,550,78.64956570032564,6
0,0,2,0,1,93,78,91,66,72,85,84,573,81.87656422992711,14
0,0,3,0,32,82,96,97,96,94,70,83,621,88.833856645284,8
0,0,1,0,1,97,62,86,90,75,90,91,594,84.9313982402113,14
0,0,2,0,0,67,72,81,90,63,63,73,512,73.20565808528508,3
1,0,8,0,16,92,81,71,97,96,72,63,572,81.71428571428571,5
1,0,4,1,29,87,80,97,98,91,64,97,614,87.71428571428571,5
1,0,3,0,15,93,92,92,76,49,93,75,570,81.42857142857143,11
0,0,8,0,31,91,73,94,96,87,78,68,591,84.44416286696175,8
0,0,1,0,31,98,93,70,67,87,88,71,578,82.59281344993617,0
1,0,4,0,13,95,67,88,82,89,73,95,593,84.71428571428571,12
0,0,5,0,32,81,91,94,61,84,81,81,576,82.41169073891119,13
1,1,8,0,3,92,96,77,95,63,57,90,570,81.42857142857143,7
1,0,6,0,31,91,60,84,88,76,71,99,569,81.28571428571429,5
1,1,10,0,1,78,84,84,61,88,67,92,554,79.14285714285714,7
1,0,3,0,22,89,81,99,71,67,74,89,570,81.42857142857143,11
0,0,5,0,1,88,67,64,96,83,65,81,547,78.22492194238511,3
1,0,0,0,1,91,66,91,62,82,69,62,523,74.71428571428571,14
1,0,3,0,30,72,91,66,67,90,91,65,544,77.84135962152574,0
0,0,1,0,35,96,88,94,94,96,93,97,661,94.52408167110013,13
0,0,8,0,21,97,80,94,71,92,84,83,604,86.39715025472923,9
0,0,1,0,6,82,80,69,90,73,88,87,573,81.85714285714286,12
0,0,4,0,32,85,69,92,81,64,73,85,553,79.042961898301,4
1,0,3,0,9,93,70,86,71,79,69,92,563,80.49889523529446,12
0,0,1,0,33,85,97,95,96,97,84,93,650,92.8774116905714,1
0,0,0,0,36,93,88,92,86,95,85,93,636,90.88493934704708,1
0,0,2,0,35,94,98,96,94,85,97,97,662,94.69353244378345,1
0,1,5,0,8,91,70,88,68,88,63,68,536,76.57142857142857,16
1,1,3,0,25,95,91,64,65,60,84,99,558,79.71428571428571,5
0,1,8,0,3,88,70,98,73,75,96,87,590,84.40499146038037,14
1,0,1,0,14,72,70,80,100,69,75,84,553,79.12668727079053,6
0,0,3,0,6,84,99,90,81,84,71,69,582,83.17688080894119,2
0,1,2,0,0,87,95,78,82,53,59,66,520,74.28571428571429,7
0,0,1,0,13,90,77,89,96,62,92,81,590,84.38312504822997,10
1,0,1,0,17,87,76,66,99,74,71,74,549,78.53359541697681,6
0,0,4,0,23,67,69,93,71,80,88,72,543,77.71104502889688,12
0,0,5,0,9,72,82,76,69,67,92,87,545,77.85714285714286,16
1,0,2,0,26,77,96,86,84,90,85,91,609,87.0,0
1,0,2,0,10,97,78,70,75,85,63,93,563,80.47438516695526,12
0,0,1,0,28,87,87,86,84,66,83,81,574,82.0,11
0,0,2,0,24,91,84,71,92,97,91,76,605,86.56274150418187,15
1,0,10,0,2,41,59,69,70,100,65,72,476,68.0,7
0,0,2,0,31,90,88,95,90,90,74,73,602,86.11231363561907,8
1,0,7,1,15,92,88,76,93,69,75,97,590,84.28571428571429,5
0,0,5,0,46,100,97,94,87,89,91,100,658,94.0,1
0,0,0,0,4,95,66,74,90,74,94,83,579,82.82434389510995,4
0,0,2,0,24,99,92,93,91,72,85,89,623,89.12985039671632,13
1,1,4,1,0,64,62,51,85,74,91,93,520,74.28571428571429,7
0,0,4,0,3,92,74,77,64,91,66,70,537,76.74702953686699,16
0,0,3,0,23,82,82,100,93,91,61,83,592,84.57142857142857,1
0,1,1,0,1,63,69,57,60,80,92,62,483,69.0,7
0,0,2,0,20,95,78,92,93,96,96,73,627,89.67197758411015,11
0,0,1,0,18,81,94,72,82,86,92,74,584,83.55779426836662,10
0,0,1,0,17,74,88,98,91,92,85,82,612,87.47417516131372,12
0,0,5,0,27,71,89,73,73,84,96,99,587,83.97135771281341,10
1,0,1,0,11,97,74,73,75,82,64,94,561,80.22889956902179,12
0,0,1,0,11,93,96,66,68,89,91,97,602,86.11345991911215,2
1,0,3,0,4,96,70,84,71,84,78,86,572,81.7672741902172,12
1,0,1,0,11,95,70,87,95,89,82,66,587,83.99774421874488,6
0,0,5,1,32,96,92,74,76,66,90,73,570,81.4728640277819,9
1,0,1,0,5,66,80,78,92,92,93,83,587,83.99232245084248,3
1,0,2,1,30,92,63,93,89,81,89,71,581,83.11556877271175,8
1,0,1,1,11,79,97,76,67,61,90,95,565,80.71428571428571,9
1,0,5,0,30,89,72,96,89,89,62,72,571,81.60955674208974,1
1,0,2,0,33,97,88,75,61,90,90,69,574,82.11443957172646,0
1,0,3,0,14,86,91,85,83,81,97,90,617,88.17677905184843,6
0,0,5,0,3,85,67,99,90,88,82,68,581,83.05976882031443,14
1,0,3,0,2,96,96,87,93,83,88,92,636,90.94342725206619,14
1,0,1,0,31,88,88,87,92,92,87,95,632,90.39988499356932,12
0,0,1,0,13,79,79,93,87,76,80,81,577,82.47615107648944,12
1,0,1,1,29,82,93,67,79,84,90,64,559,79.85714285714286,11
0,0,2,0,35,90,87,93,98,92,88,96,647,92.42857142857143,0
0,0,6,0,14,95,92,90,60,69,77,96,582,83.25923887648673,13
1,0,2,0,11,91,74,62,77,78,65,75,524,74.99611026771628,2
1,0,1,0,28,60,64,84,64,66,96,99,533,76.14285714285714,4
0,1,10,0,3,42,92,60,54,68,69,76,461,65.85714285714286,7
0,0,2,0,26,73,85,79,64,68,95,64,530,75.82169364553242,0
0,0,5,0,25,85,63,83,97,77,85,65,559,79.92478168154008,13
0,0,3,0,25,75,80,90,89,74,86,84,581,83.03405948742265,0
1,0,1,0,4,88,67,96,64,73,87,95,574,82.01516723768722,14
0,0,4,0,20,83,85,86,93,90,78,84,600,85.78714188068082,11
0,1,1,0,30,92,98,61,99,77,72,75,574,82.0,5
0,0,2,0,30,86,83,94,98,89,67,86,606,86.70533370336538,8
0,0,2,0,32,99,63,95,95,91,75,88,609,87.13122034219458,8
1,0,4,0,3,70,73,87,80,89,62,85,550,78.67509938761006,3
0,0,1,1,4,65,95,89,96,78,85,80,588,84.0,12
1,0,2,0,15,80,89,92,86,90,84,98,621,88.83838163249386,6
1,0,1,0,1,75,51,70,84,66,64,88,498,71.14285714285714,7
0,1,7,0,0,98,89,81,56,72,74,94,564,80.57142857142857,7
0,0,2,0,25,74,67,90,69,83,89,68,540,77.14285714285714,4
0,1,3,0,18,79,68,64,68,97,78,84,538,76.85714285714286,9
0,0,0,0,12,94,79,66,82,87,75,88,574,82.05592819685275,12
0,0,6,0,21,76,81,95,66,85,73,67,546,78.0085919408132,11
1,1,5,1,1,40,51,93,100,76,60,99,519,74.14285714285714,7
0,0,3,0,26,95,94,93,92,91,92,93,653,93.33717619010471,0
0,0,3,0,25,99,93,93,90,72,84,91,624,89.17078774331316,13
0,0,2,0,24,100,89,90,96,72,90,86,623,89.0,13
0,0,3,0,35,90,88,94,99,92,87,97,647,92.42857142857143,0
0,0,4,1,0,44,98,53,68,94,91,84,532,76.0,7
1,0,3,0,34,95,96,88,97,97,84,92,651,93.09095763536669,8
0,0,3,0,26,72,85,74,62,77,92,64,529,75.6731684601925,0
0,0,10,0,46,100,93,88,98,99,89,95,662,94.57142857142857,1
0,0,3,0,27,89,64,65,91,68,87,80,547,78.16376323787773,15
0,0,2,0,35,93,93,89,95,98,95,96,662,94.69350223846256,13
0,0,3,0,16,98,89,75,68,87,69,96,582,83.14285714285714,5
0,0,3,0,17,95,69,96,64,91,71,70,560,80.06016124726364,15
1,0,0,0,32,86,82,62,86,99,84,84,587,83.91894748482815,0
0,0,1,0,26,67,65,85,78,80,74,88,539,77.0571244374246,12
1,0,1,0,0,70,81,67,72,96,85,76,549,78.55279981966527,3
0,0,3,0,2,81,72,95,83,86,69,77,565,80.84973460388058,14
1,0,1,0,13,74,76,81,69,98,96,65,559,79.85714285714286,2
1,0,8,0,21,76,84,95,66,84,74,64,543,77.57142857142857,11
1,0,3,0,3,84,82,81,94,76,65,88,574,82.09387304692859,3
0,0,2,0,32,96,89,91,66,70,90,77,582,83.14469221631585,0
0,0,1,0,23,83,75,97,68,67,89,90,571,81.70977960368013,13
0,0,8,0,14,98,73,98,69,68,64,94,568,81.16237408567862,13
1,0,3,0,17,86,61,68,91,60,86,62,514,73.42857142857143,9
0,1,8,0,1,71,69,69,67,70,78,66,490,70.0,7
1,0,1,0,4,88,67,96,65,74,90,94,577,82.46115182917046,14
0,0,2,0,33,88,96,77,89,92,86,90,622,88.92811545240652,0
0,0,1,0,1,51,69,85,61,59,81,63,469,67.0,7
0,0,1,0,23,84,80,85,61,71,69,76,530,75.72114640703988,15
0,0,1,0,17,63,83,94,85,88,93,77,585,83.66756744930893,10
1,0,1,0,11,95,68,81,74,77,67,95,560,80.00243545861889,12
0,0,5,0,17,65,72,96,69,78,93,72,545,77.85714285714286,12
0,0,3,0,37,88,86,94,97,88,97,92,645,92.14285714285714,1
1,0,2,0,12,66,72,78,84,71,91,92,557,79.61158081412498,6
0,0,3,0,33,85,88,98,80,93,96,90,633,90.52285256415638,13
0,0,2,0,34,89,97,77,90,93,87,90,623,89.0,0
0,0,0,0,32,87,68,72,87,66,88,94,565,80.8198404457499,15
0,0,3,0,14,85,88,85,92,96,81,95,622,88.85714285714286,9
0,0,4,0,4,82,94,82,96,74,60,82,573,81.96668170393936,3
1,0,3,1,18,98,69,88,71,67,71,73,537,76.71428571428571,6
0,0,1,1,19,96,96,80,93,82,65,70,582,83.14285714285714,5
1,0,3,0,19,93,73,67,100,63,92,86,574,82.0,4
1,0,7,1,35,91,87,89,97,93,87,100,644,92.0,5
0,0,1,0,24,87,82,94,93,93,82,64,597,85.41572994247481,13
1,0,5,1,2,86,91,89,96,81,98,92,635,90.8072027132647,14
0,1,6,0,2,81,90,75,83,70,55,62,516,73.71428571428571,7
1,0,3,0,26,73,86,64,66,94,70,65,520,74.41336021783177,4
0,1,10,0,2,87,60,67,88,99,56,92,549,78.42857142857143,7
0,0,1,0,3,89,67,97,66,73,93,93,581,83.10852438634124,14
0,0,3,0,10,91,95,80,76,81,90,71,588,84.02078347582315,2
1,0,3,0,19,71,82,94,83,94,97,74,596,85.27397064842016,10
0,0,1,0,18,75,83,98,93,92,83,83,611,87.38014492951827,12
1,0,2,0,3,62,67,85,96,97,62,73,544,77.7295902545761,3
1,0,6,1,16,88,96,90,92,68,97,73,604,86.28571428571429,5
0,0,0,0,5,68,95,75,73,76,69,69,528,75.44879605352865,3
0,0,2,0,4,97,63,83,68,80,67,86,547,78.20593432023033,14
0,0,4,0,26,87,90,93,82,85,89,76,604,86.3908519828163,15
0,0,3,0,5,86,76,92,86,75,67,79,561,80.14285714285714,14
0,0,3,1,21,84,75,86,69,95,76,86,575,82.23638504247582,13
0,0,9,0,0,43,95,64,95,66,67,74,504,72.0,7
1,0,4,0,9,83,61,75,75,62,78,93,531,75.91856150805309,6
1,0,2,1,26,71,81,99,74,74,82,67,548,78.28571428571429,0
0,0,1,0,5,62,87,72,69,86,78,81,538,76.88240697676423,3
0,0,4,0,4,80,93,87,74,67,88,71,562,80.39824948368386,3
1,0,1,0,8,90,67,73,82,66,75,90,543,77.57142857142857,6
0,1,4,1,26,83,71,94,60,63,93,67,531,75.85714285714286,9
1,0,1,0,1,67,84,68,73,91,80,77,545,77.87255575901065,3
1,0,2,0,34,84,86,90,88,87,97,99,633,90.52340947160815,8
0,0,3,0,13,88,79,82,93,65,88,96,593,84.75808683102146,9
0,0,2,0,42,85,96,98,85,95,96,97,652,93.14285714285714,1
1,0,4,0,35,89,87,95,92,96,89,95,645,92.28233857898988,9
0,0,3,0,4,91,67,97,95,86,89,71,598,85.50524349848581,14
0,0,1,0,34,89,90,94,94,87,84,95,636,90.87299622544857,8
1,0,2,0,34,98,80,70,60,88,65,92,553,79.0,5
1,0,8,0,15,98,69,73,76,77,88,65,547,78.250698744246,9
0,0,4,1,10,92,65,81,79,84,85,74,560,80.0,9
1,0,2,0,4,70,71,96,63,61,85,94,543,77.64389422586247,16
1,0,3,0,10,79,90,67,75,74,96,84,568,81.25132351859834,12
0,0,2,0,33,98,64,95,84,83,93,82,602,86.0,8
0,0,2,0,20,91,84,78,87,63,79,73,558,79.84104884068948,4
0,0,3,0,13,89,94,62,64,82,86,80,559,79.99458529364627,12
0,0,1,0,22,85,60,85,76,90,75,93,564,80.57142857142857,5
1,0,1,0,8,78,70,62,85,90,80,84,551,78.83558195125603,16
1,0,1,0,31,89,93,95,83,96,95,88,641,91.64547229590717,0
0,1,6,0,0,88,52,53,56,85,93,78,505,72.14285714285714,7
1,0,6,0,4,43,90,78,63,68,63,72,477,68.14285714285714,7
1,0,5,0,9,70,88,100,91,98,68,81,596,85.14285714285714,12
0,0,4,0,4,83,66,97,92,89,77,76,584,83.45805079179738,14
0,0,3,0,32,76,85,62,65,79,81,61,509,72.71428571428571,9
1,0,3,0,15,87,89,94,82,81,98,88,619,88.42857142857143,6
1,0,8,0,15,81,80,85,93,68,75,90,572,81.71428571428571,4
0,0,1,0,7,62,84,81,79,81,84,86,559,79.86303645762193,12
0,0,2,0,20,89,65,73,80,87,67,73,534,76.28571428571429,5
1,0,1,0,8,69,94,75,94,91,78,71,576,82.30229609150099,6
0,1,10,1,3,88,71,99,74,76,97,87,592,84.57142857142857,14
0,0,2,0,29,100,79,77,61,79,70,69,535,76.42857142857143,5
0,1,6,0,5,95,88,66,72,92,52,70,535,76.42857142857143,7
0,0,4,0,27,88,76,80,72,100,69,71,556,79.42857142857143,5
0,0,1,0,18,86,80,81,66,89,85,64,553,79.13084477160514,15
0,0,1,0,23,71,72,86,87,76,97,75,567,81.1063822658004,10
0,0,4,0,23,84,93,95,84,77,88,82,606,86.6483680988917,15
0,0,6,0,4,87,60,87,95,65,75,76,548,78.36262045175427,14
0,0,2,0,15,76,93,72,62,85,88,96,576,82.29666032946908,12
0,0,3,0,32,90,72,93,87,82,92,65,584,83.42857142857143,9
0,0,1,0,23,80,97,76,62,83,90,94,586,83.76006572675763,12
1,0,1,0,17,94,78,86,71,74,86,67,560,80.08761474758501,9
1,0,10,0,0,55,99,71,94,69,87,84,559,79.85714285714286,7
0,0,2,0,9,70,84,64,97,84,80,89,573,81.85714285714286,12
0,0,2,0,44,94,89,96,95,86,94,93,648,92.68090048580422,1
1,0,1,0,4,86,83,96,72,83,69,64,556,79.52423485894217,4
0,0,2,0,24,90,76,100,73,90,64,86,579,82.71428571428571,5
0,0,4,0,33,80,95,96,96,87,65,90,611,87.33252832299367,8
1,0,6,0,12,74,62,80,83,72,95,92,560,80.0691775546652,6
0,0,3,0,33,100,63,96,95,92,76,88,610,87.14285714285714,8
1,1,3,1,0,72,62,96,95,97,71,83,576,82.28571428571429,3
1,0,10,0,33,94,89,96,98,61,95,67,600,85.71428571428571,0
0,0,1,0,15,73,88,99,91,93,82,81,609,87.10173329816494,12
1,0,0,0,29,70,94,67,74,84,95,65,549,78.42857142857143,0
